id,store_id,display_name,store,latitude,longitude,address,city,state,zip,icon
310475,663,"Athens Supercenter",walmart,35.4528545,-84.6315904,"1815 Decatur Pike",Athens,TN,37303,walmart-icon.png
310483,1403,"Cornelia Supercenter",walmart,34.536413,-83.531914,"250 Furniture Dr",Cornelia,GA,30531,walmart-icon.png
310501,1122,"Eastanollee Supercenter",walmart,34.548085,-83.283794,"3886 Highway 17 S",Eastanollee,GA,30538,walmart-icon.png
310509,2513,"Dahlonega Supercenter",walmart,34.538663,-83.972401,"270 Walmart Way",Dahlonega,GA,30533,walmart-icon.png
310521,676,"Rockwood Supercenter",walmart,35.879877,-84.657694,"1102 No. Gateway Ave",Rockwood,TN,37854,walmart-icon.png
310853,644,"Anderson Supercenter",walmart,34.487945,-82.678139,"651 Highway 28 Byp",Anderson,SC,29624,walmart-icon.png
310865,1111,"Hartwell Supercenter",walmart,34.349543,-82.904918,"1572 Anderson Hwy",Hartwell,GA,30643,walmart-icon.png
310879,1130,"Laurens Supercenter",walmart,34.489563,-81.983397,"922 E Main St",Laurens,SC,29360,walmart-icon.png
311074,3,"Commerce Supercenter",walmart,34.247854,-83.456616,"30983 Highway 441 S",Commerce,GA,30529,walmart-icon.png
311081,2699,"Gainesville Neighborhood Market",walmart,34.321869,-83.834674,"1435 Thompson Bridge Rd",Gainesville,GA,30501,walmart-icon.png
311082,510,"Gainesville Supercenter",walmart,34.2917,-83.8506,"400 Shallowford Rd Nw",Gainesville,GA,30504,walmart-icon.png
311083,1701,"Elberton Store",walmart,34.092012,-82.845258,"955 Elbert St",Elberton,GA,30635,walmart-icon.png
311084,2731,"Gainesville Neighborhood Market",walmart,34.2801955,-83.8752864,"2892 Browns Bridge Rd",Gainesville,GA,30504,walmart-icon.png
311236,1382,"Greenwood Supercenter",walmart,34.208194,-82.192386,"508 Nw Bypass 72",Greenwood,SC,29649,walmart-icon.png
311545,3809,"Upper Sandusky Supercenter",walmart,40.834615,-83.232228,"1855 E Wyandot Ave","Upper Sandusky",OH,43351,walmart-icon.png
311553,2613,"Bucyrus Supercenter",walmart,40.810114,-82.946237,"1875 E Mansfield St",Bucyrus,OH,44820,walmart-icon.png
311555,5355,"Kenton Supercenter",walmart,40.657293,-83.583847,"1241 E Columbus St",Kenton,OH,43326,walmart-icon.png
311581,1750,"Marion Supercenter",walmart,40.584009,-83.088355,"1546 Marion-mt. Gilead Road",Marion,OH,43302,walmart-icon.png
311852,698,"Cleveland Supercenter",walmart,35.20219,-84.848963,"4495 Keith St Nw",Cleveland,TN,37312,walmart-icon.png
311873,5263,"Cleveland Supercenter",walmart,35.125443,-84.868797,"2300 Treasury Dr Se",Cleveland,TN,37323,walmart-icon.png
311886,1070,"East Ellijay Supercenter",walmart,34.656273,-84.488294,"88 Highland Xing","East Ellijay",GA,30540,walmart-icon.png
311930,619,"Dayton Supercenter",walmart,35.460395,-85.043829,"3034 Rhea County Hwy",Dayton,TN,37321,walmart-icon.png
311960,3874,"Dawsonville Supercenter",walmart,34.3549547,-84.041709,"98 Power Center Dr",Dawsonville,GA,30534,walmart-icon.png
312585,3627,"Oakwood Supercenter",walmart,34.231419,-83.874813,"3875 Mundy Mill Rd",Oakwood,GA,30566,walmart-icon.png
313521,7185,"Cumming Supercenter",walmart,34.267078,-84.087093,"3655 Browns Bridge Rd",Cumming,GA,30028,walmart-icon.png
313543,5786,"Jasper Supercenter",walmart,34.476216,-84.460079,"1100 Old Philadelphia Rd",Jasper,GA,30143,walmart-icon.png
315124,878,"Cumming Supercenter",walmart,34.183876,-84.129022,"1500 Market Place Blvd",Cumming,GA,30041,walmart-icon.png
315133,669,"Dalton Supercenter",walmart,34.76783,-84.92994,"2545 E Walnut Ave",Dalton,GA,30721,walmart-icon.png
315136,3786,"Buford Supercenter",walmart,34.078384,-83.921922,"3250 Sardis Church Rd",Buford,GA,30519,walmart-icon.png
315169,4528,"Dalton Neighborhood Market",walmart,34.762529,-84.968896,"98 West Walnut Ave",Dalton,GA,30720,walmart-icon.png
315172,518,"Canton Supercenter",walmart,34.255416,-84.461178,"1550 Riverstone Pkwy",Canton,GA,30114,walmart-icon.png
315174,5173,"Dalton Supercenter",walmart,34.786712,-84.998972,"815 Shugart Rd",Dalton,GA,30720,walmart-icon.png
315176,4436,"Alpharetta Supercenter",walmart,34.150322,-84.24936,"5455 Atlanta Hwy",Alpharetta,GA,30004,walmart-icon.png
315177,3835,"Ooltewah Supercenter",walmart,35.080997,-85.062999,"5588 Little Debbie Pkwy",Ooltewah,TN,37363,walmart-icon.png
315179,1314,"Buford Supercenter",walmart,34.08896,-83.989918,"3795 Buford Dr",Buford,GA,30519,walmart-icon.png
315181,4185,"Cumming Supercenter",walmart,34.1001327,-84.1737497,"2395 Peachtree Pkwy",Cumming,GA,30041,walmart-icon.png
315183,5814,"Holly Springs Supercenter",walmart,34.185397,-84.50442,"2200 Holly Springs Parkway","Holly Springs",GA,30115,walmart-icon.png
315184,2941,"Alpharetta Supercenter",walmart,34.093816,-84.274352,"5200 Windward Pkwy",Alpharetta,GA,30004,walmart-icon.png
315186,5143,"Chattanooga Neighborhood Market",walmart,35.005441,-85.149166,"8101 East Brainerd Rd",Chattanooga,TN,37421,walmart-icon.png
315272,1469,"Chattanooga Supercenter",walmart,35.03,-85.1531,"2020 Gunbarrel Rd Ste 250",Chattanooga,TN,37421,walmart-icon.png
315282,5188,"Hixson Neighborhood Market",walmart,35.187195,-85.189568,"7636 Middle Valley Rd",Hixson,TN,37343,walmart-icon.png
315285,3462,"Suwanee Supercenter",walmart,34.03644,-84.050564,"3245 Lawrenceville Suwanee Rd",Suwanee,GA,30024,walmart-icon.png
315339,5813,"Martinez Neighborhood Market",walmart,33.551564,-82.088197,"3851 Evans To Locks Road",Martinez,GA,30907,walmart-icon.png
315341,628,"Summerville Supercenter",walmart,32.950336,-80.155096,"9880 Dorchester Rd",Summerville,SC,29485,walmart-icon.png
315344,3713,"Ladson Neighborhood Market",walmart,32.978876,-80.128208,"3685 Ladson Road",Ladson,SC,29456,walmart-icon.png
315345,1227,"Augusta Supercenter",walmart,33.504905,-82.086122,"260 Bobby Jones Expy",Augusta,GA,30907,walmart-icon.png
315348,4144,"Augusta Supercenter",walmart,33.466742,-82.070236,"3338 Wrightsboro Road",Augusta,GA,30909,walmart-icon.png
315351,3570,"Evans Supercenter",walmart,33.545794,-82.142287,"4469 Washington Rd",Evans,GA,30809,walmart-icon.png
315354,1293,"Augusta Supercenter",walmart,33.424433,-82.062901,"3209 Deans Bridge Rd",Augusta,GA,30906,walmart-icon.png
315360,4206,"Augusta Neighborhood Market",walmart,33.493626,-82.135999,"300 South Belair Rd",Augusta,GA,30907,walmart-icon.png
315362,2928,"Goose Creek Supercenter",walmart,33.033723,-80.064175,"605 Saint James Ave","Goose Creek",SC,29445,walmart-icon.png
315363,6887,"Greenwood Supercenter",walmart,34.198121,-82.132247,"300 Bypass 25 Ne",Greenwood,SC,29646,walmart-icon.png
315365,2754,"Waynesboro Supercenter",walmart,33.107622,-82.024684,"1500 N Liberty St",Waynesboro,GA,30830,walmart-icon.png
315371,3899,"Goose Creek Neighborhood Market",walmart,33.008051,-80.047046,"215 St James Avenue","Goose Creek",SC,29445,walmart-icon.png
315372,2465,"Hephzibah Neighborhood Market",walmart,33.3788255,-82.0730206,"3697 Windsor Spring Rd",Hephzibah,GA,30815,walmart-icon.png
315374,1383,"Beaufort Supercenter",walmart,32.425554,-80.734093,"350 Robert Smalls Pkwy",Beaufort,SC,29906,walmart-icon.png
315375,5735,"Grovetown Supercenter",walmart,33.481819,-82.195931,"5010 Steiner Way",Grovetown,GA,30813,walmart-icon.png
315384,7339,"Grovetown Neighborhood Market",walmart,33.455443,-82.207958,"5303-a Wrightsboro Rd",Grovetown,GA,30813,walmart-icon.png
315395,1359,"North Charleston Supercenter",walmart,32.93911,-80.035584,"7400 Rivers Ave","North Charleston",SC,29406,walmart-icon.png
315396,1658,"Thomson Supercenter",walmart,33.480822,-82.501568,"2205 Harrison Rd Se",Thomson,GA,30824,walmart-icon.png
315407,1748,"Charleston Supercenter",walmart,32.821602,-80.08135,"3951 W Ashley Cir",Charleston,SC,29414,walmart-icon.png
315409,3646,"Goose Creek Neighborhood Market",walmart,32.970025,-80.003193,"1635 Red Bank Road","Goose Creek",SC,29445,walmart-icon.png
315412,7181,"Beaufort Supercenter",walmart,32.407536,-80.632965,"265 Sea Island Parkway",Beaufort,SC,29907,walmart-icon.png
315417,3367,"North Charleston Supercenter",walmart,32.87759,-80.017725,"4920 Centre Pointe Dr","North Charleston",SC,29418,walmart-icon.png
315423,2832,"Hardeeville Supercenter",walmart,32.311011,-80.978396,"4400 Highway 278",Hardeeville,SC,29927,walmart-icon.png
315432,1011,"Rincon Supercenter",walmart,32.274694,-81.225781,"434 S Columbia Ave",Rincon,GA,31326,walmart-icon.png
315697,2348,"Charleston Supercenter",walmart,32.7205295,-79.9677342,"1231 Folly Rd",Charleston,SC,29412,walmart-icon.png
315703,632,"Mount Pleasant Supercenter",walmart,32.814079,-79.845535,"1481 N Highway 17","Mount Pleasant",SC,29464,walmart-icon.png
315705,4384,"Mount Pleasant Supercenter",walmart,32.861746,-79.788225,"3000 Proprietors Pl","Mount Pleasant",SC,29466,walmart-icon.png
315726,6395,"Bluffton Supercenter",walmart,32.259965,-80.854194,"4 Bluffton Rd",Bluffton,SC,29910,walmart-icon.png
317555,754,"Statesboro Supercenter",walmart,32.4341545,-81.759548,"147 Northside Dr E",Statesboro,GA,30458,walmart-icon.png
317579,2858,"Statesboro Neighborhood Market",walmart,32.411345,-81.768958,"349 Brampton Ave",Statesboro,GA,30458,walmart-icon.png
317595,728,"Hilton Head Island Supercenter",walmart,32.211604,-80.728675,"25 Pembroke Dr","Hilton Head Island",SC,29926,walmart-icon.png
317619,2860,"Pooler Supercenter",walmart,32.143954,-81.243874,"160 Pooler Pkwy",Pooler,GA,31322,walmart-icon.png
317623,6592,"Savannah Pharmacy",walmart,32.127124,-81.184185,"251 Robert B Miller Rd",Savannah,GA,31408,walmart-icon.png
317829,606,"Savannah Store",walmart,32.04225,-81.00334,"4725 Us Highway 80 E",Savannah,GA,31410,walmart-icon.png
323526,605,"Savannah Supercenter",walmart,31.9867025,-81.0825278,"1955 E Montgomery Xrd",Savannah,GA,31406,walmart-icon.png
323530,4530,"Savannah Neighborhood Market",walmart,31.983726,-81.13094,"10530 Abercorn St",Savannah,GA,31419,walmart-icon.png
323533,4556,"Savannah Supercenter",walmart,31.980865,-81.173508,"14030 Abercorn St",Savannah,GA,31419,walmart-icon.png
323534,635,"Savannah Supercenter",walmart,31.99979,-81.258013,"6000 Ogeechee Rd",Savannah,GA,31419,walmart-icon.png
324620,4519,"Hinesville Neighborhood Market",walmart,31.851129,-81.579257,"801-a East General Stewart Way",Hinesville,GA,31313,walmart-icon.png
324622,862,"Hinesville Supercenter",walmart,31.826074,-81.601756,"751 W Oglethorpe Hwy",Hinesville,GA,31313,walmart-icon.png
324624,4525,"Hinesville Neighborhood Market",walmart,31.796834,-81.605653,"1422 W Oglethorpe Hwy Ste A",Hinesville,GA,31313,walmart-icon.png
330246,2811,"Athens Supercenter",walmart,33.934232,-83.30886,"4375 Lexington Rd",Athens,GA,30605,walmart-icon.png
330251,5267,"Athens Neighborhood Market",walmart,33.943652,-83.444484,"3130 Atlanta Hwy",Athens,GA,30606,walmart-icon.png
330252,1400,"Athens Supercenter",walmart,33.919842,-83.445494,"1911 Epps Bridge Pkwy",Athens,GA,30606,walmart-icon.png
330455,520,"Winder Supercenter",walmart,33.990029,-83.756707,"440 Atlanta Hwy N.w.",Winder,GA,30680,walmart-icon.png
330694,1363,"Madison Supercenter",walmart,33.56619,-83.480021,"1681 Eatonton Rd",Madison,GA,30650,walmart-icon.png
330711,1584,"Las Vegas Supercenter",walmart,36.1231761,-115.24648,"3615 S Rainbow Blvd","Las Vegas",NV,89103,walmart-icon.png
330712,4356,"Las Vegas Supercenter",walmart,36.065063,-115.24894,"7200 Arroyo Crossing Pkwy","Las Vegas",NV,89113,walmart-icon.png
330713,3473,"Las Vegas Supercenter",walmart,36.156329,-115.201607,"4505 W Charleston Blvd","Las Vegas",NV,89102,walmart-icon.png
330714,3788,"Las Vegas Neighborhood Market",walmart,36.160236,-115.231808,"6310 W Charleston Blvd","Las Vegas",NV,89146,walmart-icon.png
330715,5070,"Las Vegas Supercenter",walmart,36.0940504,-115.2938201,"5200 S Fort Apache Rd","Las Vegas",NV,89148,walmart-icon.png
330716,1560,"Las Vegas Supercenter",walmart,36.080571,-115.122253,"6005 S Eastern Ave","Las Vegas",NV,89119,walmart-icon.png
330717,4557,"Las Vegas Supercenter",walmart,36.0979902,-115.1082931,"3075 E Tropicana Ave","Las Vegas",NV,89121,walmart-icon.png
330718,3356,"Las Vegas Neighborhood Market",walmart,36.05499,-115.119993,"7445 S Eastern Ave","Las Vegas",NV,89123,walmart-icon.png
330719,2483,"Las Vegas Supercenter",walmart,36.020391,-115.245431,"6973 Blue Diamond Rd","Las Vegas",NV,89178,walmart-icon.png
330720,5259,"Las Vegas Neighborhood Market",walmart,36.194611,-115.226021,"6151 W Lake Mead Blvd","Las Vegas",NV,89108,walmart-icon.png
330721,5269,"Las Vegas Neighborhood Market",walmart,36.014609,-115.1526,"490 E Silverado Ranch Blvd","Las Vegas",NV,89183,walmart-icon.png
330722,3728,"North Las Vegas Supercenter",walmart,36.201086,-115.191704,"3950 W Lake Mead Blvd","North Las Vegas",NV,89032,walmart-icon.png
330723,2593,"Las Vegas Supercenter",walmart,36.022978,-115.124252,"2310 E Serene Ave","Las Vegas",NV,89123,walmart-icon.png
330724,3350,"Las Vegas Supercenter",walmart,36.108534,-115.062957,"5198 Boulder Hwy","Las Vegas",NV,89122,walmart-icon.png
330725,3355,"Las Vegas Neighborhood Market",walmart,36.156162,-115.079671,"1400 S Lamb Blvd","Las Vegas",NV,89104,walmart-icon.png
330726,1838,"Las Vegas Store",walmart,36.214796,-115.245037,"3041 N Rainbow Blvd","Las Vegas",NV,89108,walmart-icon.png
330727,1559,"Las Vegas Store",walmart,36.165098,-115.063287,"201 N Nellis Blvd","Las Vegas",NV,89110,walmart-icon.png
330728,2592,"North Las Vegas Supercenter",walmart,36.2367313,-115.1681177,"1807 W Craig Rd","North Las Vegas",NV,89032,walmart-icon.png
330729,5258,"Las Vegas Neighborhood Market",walmart,36.24055,-115.224029,"5850 W Craig Rd","Las Vegas",NV,89130,walmart-icon.png
330730,3354,"Henderson Neighborhood Market",walmart,36.040504,-115.048277,"1401 American Pacific Dr",Henderson,NV,89074,walmart-icon.png
330731,2838,"Henderson Supercenter",walmart,36.060452,-115.033216,"540 Marks St",Henderson,NV,89014,walmart-icon.png
330732,3655,"Las Vegas Neighborhood Market",walmart,36.220597,-115.324377,"10440 W Cheyenne Ave","Las Vegas",NV,89129,walmart-icon.png
330733,5306,"North Las Vegas Neighborhood Market",walmart,36.260369,-115.181684,"5545 Simmons St","North Las Vegas",NV,89031,walmart-icon.png
330734,5423,"Las Vegas Neighborhood Market",walmart,36.196501,-115.029009,"6570 E Lake Mead Blvd","Las Vegas",NV,89156,walmart-icon.png
330735,3351,"Las Vegas Supercenter",walmart,36.277766,-115.20307,"6464 N Decatur Blvd","Las Vegas",NV,89131,walmart-icon.png
330736,2884,"Las Vegas Supercenter",walmart,36.271563,-115.271015,"8060 W Tropical Pkwy","Las Vegas",NV,89149,walmart-icon.png
330737,4339,"North Las Vegas Neighborhood Market",walmart,36.267622,-115.115396,"5940 Losee Rd","North Las Vegas",NV,89081,walmart-icon.png
330738,2050,"Henderson Supercenter",walmart,36.03882,-114.977327,"300 E Lake Mead Pkwy",Henderson,NV,89015,walmart-icon.png
330739,5101,"Pahrump Supercenter",walmart,36.214972,-115.994856,"300 S Highway 160",Pahrump,NV,89048,walmart-icon.png
330740,3847,"Mesquite Supercenter",walmart,36.805056,-114.107043,"1120 W Pioneer Blvd",Mesquite,NV,89027,walmart-icon.png
330741,1370,"Bullhead City Supercenter",walmart,35.082534,-114.5943,"2840 Highway 95","Bullhead City",AZ,86442,walmart-icon.png
330742,4203,"Fort Mohave Supercenter",walmart,35.005729,-114.594695,"5210 S. Hwy 95","Fort Mohave",AZ,86426,walmart-icon.png
330743,2051,"Kingman Supercenter",walmart,35.222591,-114.032729,"3396 Stockton Hill Rd",Kingman,AZ,86409,walmart-icon.png
330942,780,"Monroe Supercenter",walmart,33.798413,-83.742318,"2050 W Spring St",Monroe,GA,30655,walmart-icon.png
334529,1024,"Swainsboro Supercenter",walmart,32.588146,-82.330518,"414 S Main St",Swainsboro,GA,30401,walmart-icon.png
334530,1143,"Sandersville Supercenter",walmart,32.951903,-82.812239,"1308 S Harris St",Sandersville,GA,31082,walmart-icon.png
334692,864,"Vidalia Supercenter",walmart,32.202161,-82.362284,"3109 E 1st St",Vidalia,GA,30474,walmart-icon.png
335028,1121,"Milledgeville Supercenter",walmart,33.116273,-83.265246,"2592 N Columbia St",Milledgeville,GA,31061,walmart-icon.png
335139,5482,"Eatonton Supercenter",walmart,33.295546,-83.388909,"201 Walmart Dr",Eatonton,GA,31024,walmart-icon.png
335142,1697,"Elk Grove Store",walmart,38.411762,-121.391694,"8465 Elk Grove Blvd","Elk Grove",CA,95758,walmart-icon.png
335339,555,"Dublin Supercenter",walmart,32.551232,-82.972249,"2423 Us Highway 80 W",Dublin,GA,31021,walmart-icon.png
336333,2630,"Jesup Supercenter",walmart,31.615935,-81.871807,"1100 N 1st St",Jesup,GA,31545,walmart-icon.png
336707,5392,"Baxley Supercenter",walmart,31.786216,-82.364662,"980 W Parker St",Baxley,GA,31513,walmart-icon.png
337276,1061,"Hazlehurst Supercenter",walmart,31.861931,-82.586586,"136 E Jarman St",Hazlehurst,GA,31539,walmart-icon.png
337813,3710,"Decatur Supercenter",walmart,33.757277,-84.268408,"3580 Memorial Dr",Decatur,GA,30032,walmart-icon.png
337815,3118,"Decatur Supercenter",walmart,33.792235,-84.288978,"2525 N Decatur Rd",Decatur,GA,30033,walmart-icon.png
337816,3709,"Atlanta Supercenter",walmart,33.719115,-84.312878,"2427 Gresham Rd Se",Atlanta,GA,30316,walmart-icon.png
337818,3188,"Stone Mountain Supercenter",walmart,33.799259,-84.195045,"5935 Memorial Dr","Stone Mountain",GA,30083,walmart-icon.png
337820,2584,"Tucker Supercenter",walmart,33.855743,-84.205036,"4375 Lawrenceville Hwy",Tucker,GA,30084,walmart-icon.png
337822,1340,"Lithonia Supercenter",walmart,33.700533,-84.166977,"5401 Fairington Rd",Lithonia,GA,30038,walmart-icon.png
337824,3071,"Tucker Neighborhood Market",walmart,33.88378,-84.218458,"3201 Tucker Norcross Rd",Tucker,GA,30084,walmart-icon.png
337827,3008,"Atlanta Supercenter",walmart,33.755828,-84.413627,"835 Martin Luther King Jr Drive Nw",Atlanta,GA,30314,walmart-icon.png
337828,3621,"Chamblee Supercenter",walmart,33.888542,-84.311428,"1871 Chamblee Tucker Rd",Chamblee,GA,30341,walmart-icon.png
337830,3775,"Atlanta Supercenter",walmart,33.803041,-84.411781,"1801 Howell Mill Rd Nw",Atlanta,GA,30318,walmart-icon.png
337832,1184,"Stone Mountain Supercenter",walmart,33.8247643,-84.1258516,"1825 Rockbridge Rd","Stone Mountain",GA,30087,walmart-icon.png
337834,3609,"Ellenwood Supercenter",walmart,33.636377,-84.292949,"2940 Anvil Block Rd",Ellenwood,GA,30294,walmart-icon.png
337836,3067,"Norcross Supercenter",walmart,33.894961,-84.194157,"4975 Jimmy Carter Blvd",Norcross,GA,30093,walmart-icon.png
337838,6998,"East Point Supercenter",walmart,33.678363,-84.416522,"844 Cleveland Avenue","East Point",GA,30344,walmart-icon.png
337840,4472,"Lithonia Supercenter",walmart,33.694644,-84.084863,"8424 Mall Parkway",Lithonia,GA,30038,walmart-icon.png
337842,3070,"Dunwoody Neighborhood Market",walmart,33.94189,-84.269679,"5025 Winters Chapel Rd",Dunwoody,GA,30360,walmart-icon.png
337844,2360,"Dunwoody Supercenter",walmart,33.9333,-84.3332,"4725 Ashford Dunwoody Rd",Dunwoody,GA,30338,walmart-icon.png
337846,5010,"Atlanta Pharmacy",walmart,33.6562283,-84.4240045,"1030 Delta Blvd",Atlanta,GA,30354,walmart-icon.png
337848,1373,"Lilburn Supercenter",walmart,33.90295,-84.110453,"4004 Lawrenceville Hwy Nw",Lilburn,GA,30047,walmart-icon.png
337850,3389,"Snellville Supercenter",walmart,33.807876,-84.046785,"3435 Centerville Hwy",Snellville,GA,30039,walmart-icon.png
337852,1047,"Morrow Supercenter",walmart,33.589722,-84.340272,"6065 Jonesboro Rd",Morrow,GA,30260,walmart-icon.png
337854,3741,"Atlanta Supercenter",walmart,33.72837,-84.507908,"1105 Research Center Atlanta Drive Sw",Atlanta,GA,30331,walmart-icon.png
337856,3072,"Snellville Neighborhood Market",walmart,33.852976,-84.034228,"2912 W Main St",Snellville,GA,30078,walmart-icon.png
337858,3074,"Lawrenceville Neighborhood Market",walmart,33.922428,-84.085591,"3059 Lawrenceville Hwy",Lawrenceville,GA,30044,walmart-icon.png
337860,745,"Stockbridge Supercenter",walmart,33.553185,-84.25538,"5600 N Henry Blvd",Stockbridge,GA,30281,walmart-icon.png
337862,2154,"Duluth Supercenter",walmart,33.970083,-84.150415,"2635 Pleasant Hill Rd",Duluth,GA,30096,walmart-icon.png
337864,1181,"Marietta Supercenter",walmart,33.909904,-84.488515,"1785 Cobb Pkwy S",Marietta,GA,30060,walmart-icon.png
337866,787,"Riverdale Supercenter",walmart,33.562448,-84.410314,"7050 Highway 85",Riverdale,GA,30274,walmart-icon.png
337868,1720,"Snellville Supercenter",walmart,33.886549,-84.007537,"1550 Scenic Hwy N",Snellville,GA,30078,walmart-icon.png
337870,3401,"College Park Supercenter",walmart,33.586866,-84.472179,"6149 Old National Hwy","College Park",GA,30349,walmart-icon.png
337872,2475,"Conyers Supercenter",walmart,33.652864,-83.996654,"1436 Dogwood Dr Se",Conyers,GA,30013,walmart-icon.png
337874,3388,"Lawrenceville Supercenter",walmart,33.936752,-84.025181,"1400 Lawrenceville Hwy",Lawrenceville,GA,30044,walmart-icon.png
337876,3402,"Stockbridge Supercenter",walmart,33.507466,-84.235582,"1400 Hudson Bridge Rd",Stockbridge,GA,30281,walmart-icon.png
337878,3069,"Marietta Neighborhood Market",walmart,33.98091,-84.463068,"3101 Roswell Road",Marietta,GA,30062,walmart-icon.png
337880,5390,"Marietta Supercenter",walmart,33.945801,-84.521428,"210 Cobb Pkwy S",Marietta,GA,30060,walmart-icon.png
337882,3205,"Lithia Springs Supercenter",walmart,33.7745093,-84.6010619,"1100 Thornton Rd","Lithia Springs",GA,30122,walmart-icon.png
337884,1586,"Austell Supercenter",walmart,33.85557,-84.58697,"1133 Ew Connector Sw",Austell,GA,30106,walmart-icon.png
337886,1578,"Roswell Supercenter",walmart,34.045297,-84.33353,"970 Mansell Rd",Roswell,GA,30076,walmart-icon.png
337888,1766,"Marietta Supercenter",walmart,34.023274,-84.422495,"3100 Johnson Ferry Rd",Marietta,GA,30062,walmart-icon.png
337890,5815,"Marietta Neighborhood Market",walmart,33.882577,-84.586639,"2909 Austell Rd Sw Suite 100",Marietta,GA,30008,walmart-icon.png
337892,548,"Lawrenceville Supercenter",walmart,33.971139,-83.996583,"630 Collins Hill Rd",Lawrenceville,GA,30046,walmart-icon.png
337894,5252,"Loganville Supercenter",walmart,33.840982,-83.911143,"4221 Atlanta Hwy",Loganville,GA,30052,walmart-icon.png
337896,855,"Union City Supercenter",walmart,33.5731692,-84.5418153,"4735 Jonesboro Rd","Union City",GA,30291,walmart-icon.png
337898,4558,"Covington Supercenter",walmart,33.577117,-83.959197,"4200 Salem Rd",Covington,GA,30016,walmart-icon.png
337902,3611,"Marietta Supercenter",walmart,33.867392,-84.636252,"6520 Earnest Barrett Parkway",Marietta,GA,30064,walmart-icon.png
337904,594,"Fayetteville Supercenter",walmart,33.481376,-84.443322,"125 Pavilion Pkwy",Fayetteville,GA,30214,walmart-icon.png
337908,5363,"Lovejoy Supercenter",walmart,33.4425589,-84.3256768,"11465 Tara Blvd",Lovejoy,GA,30250,walmart-icon.png
337945,575,"Woodstock Supercenter",walmart,34.084165,-84.481231,"12182 Highway 92",Woodstock,GA,30188,walmart-icon.png
337949,937,"Marietta Supercenter",walmart,34.019289,-84.55707,"2795 Chastain Meadows Pkwy",Marietta,GA,30066,walmart-icon.png
337959,5275,"Woodstock Supercenter",walmart,34.112862,-84.584433,"6435 Bells Ferry Rd",Woodstock,GA,30189,walmart-icon.png
337980,3471,"Kennesaw Supercenter",walmart,34.028451,-84.658026,"3105 Cobb Pkwy Nw",Kennesaw,GA,30152,walmart-icon.png
337982,3403,"Dallas Supercenter",walmart,33.935634,-84.730256,"3615 Marietta Hwy",Dallas,GA,30157,walmart-icon.png
337989,618,"Hiram Supercenter",walmart,33.890811,-84.758895,"4166 Jimmy Lee Smith Pkwy",Hiram,GA,30141,walmart-icon.png
337990,3748,"Acworth Supercenter",walmart,34.048696,-84.698029,"3826 Cobb Pkwy Nw",Acworth,GA,30101,walmart-icon.png
337996,1488,"Douglasville Supercenter",walmart,33.732555,-84.756492,"7001 Concourse Pkwy",Douglasville,GA,30134,walmart-icon.png
338138,2732,"Villa Rica Supercenter",walmart,33.720124,-84.934926,"600 Carrollton Villa Rica Hwy","Villa Rica",GA,30180,walmart-icon.png
338146,615,"Cartersville Supercenter",walmart,34.202913,-84.787531,"101 Market Place Blvd",Cartersville,GA,30121,walmart-icon.png
338174,4409,"Rockmart Supercenter",walmart,34.013127,-85.030381,"1801 Nathan Dean Byp",Rockmart,GA,30153,walmart-icon.png
338346,459,"Covington Supercenter",walmart,33.610856,-83.830231,"10300 Industrial Blvd Ne",Covington,GA,30014,walmart-icon.png
338408,3201,"Mcdonough Supercenter",walmart,33.432882,-84.184909,"135 Willow Ln",Mcdonough,GA,30253,walmart-icon.png
338424,5709,"Locust Grove Supercenter",walmart,33.358138,-84.120553,"4949 Bill Gardner Pkwy","Locust Grove",GA,30248,walmart-icon.png
338458,932,"Griffin Supercenter",walmart,33.272396,-84.2967,"1569 N Expressway",Griffin,GA,30223,walmart-icon.png
338510,907,"Forsyth Supercenter",walmart,33.042326,-83.94326,"180 N Lee St",Forsyth,GA,31029,walmart-icon.png
340287,2890,"Macon Supercenter",walmart,32.882928,-83.759967,"5955 Zebulon Rd",Macon,GA,31210,walmart-icon.png
340311,1076,"Macon Supercenter",walmart,32.86309,-83.610778,"1401 Gray Hwy",Macon,GA,31211,walmart-icon.png
340859,2644,"Saginaw Supercenter",walmart,43.433738,-84.031192,"5825 Brockway Rd",Saginaw,MI,48638,walmart-icon.png
342360,5151,"Rome Supercenter",walmart,34.221331,-85.130382,"825 Cartersville Hwy Se",Rome,GA,30161,walmart-icon.png
342367,3461,"Peachtree City Supercenter",walmart,33.401226,-84.599962,"2717 Highway 54","Peachtree City",GA,30269,walmart-icon.png
342376,727,"Cedartown Supercenter",walmart,34.0463802,-85.239825,"1585 Rome Hwy",Cedartown,GA,30125,walmart-icon.png
342389,1215,"Calhoun Supercenter",walmart,34.479327,-84.945512,"450 W Belmont Dr",Calhoun,GA,30701,walmart-icon.png
342397,658,"Rome Supercenter",walmart,34.275423,-85.229825,"2510 Redmond Cir Nw",Rome,GA,30165,walmart-icon.png
342405,856,"Bremen Supercenter",walmart,33.70787,-85.163517,"404 Hwy 27 No. Bypas",Bremen,GA,30110,walmart-icon.png
342472,756,"Trion Supercenter",walmart,34.521761,-85.316582,"13427 Highway 27",Trion,GA,30753,walmart-icon.png
342483,2988,"La Fayette Supercenter",walmart,34.746325,-85.273411,"2625 No. Hwy 27","La Fayette",GA,30728,walmart-icon.png
